food_code,name,group,protein,fat,carbs,energy,fibre
169968,"Broccoli, frozen, chopped, unprepared",11,2.81,0.29,4.78,26.0,3.0
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",11,3.1,0.12,5.35,28.0,3.0
169970,"Broccoli, frozen, spears, unprepared (Includes foods for USDA's Food Distribution Program)",11,3.06,0.34,5.35,29.0,3.0
169971,"Brussels sprouts, cooked, boiled, drained, without salt",11,2.55,0.5,7.1,36.0,2.6
169972,"Brussels sprouts, frozen, unprepared",11,3.78,0.41,7.86,41.0,3.8
169973,"Brussels sprouts, frozen, cooked, boiled, drained, without salt",11,3.64,0.39,8.32,42.0,4.1
169974,"Burdock root, raw",11,1.53,0.15,17.34,72.0,3.3
169975,"Cabbage, raw",11,1.28,0.1,5.8,25.0,2.5
169976,"Cabbage, cooked, boiled, drained, without salt",11,1.27,0.06,5.51,23.0,1.9
169977,"Cabbage, red, raw",11,1.43,0.16,7.37,31.0,2.1
169978,"Cabbage, red, cooked, boiled, drained, without salt",11,1.51,0.09,6.94,29.0,2.6
169979,"Cabbage, chinese (pe-tsai), raw",11,1.2,0.2,3.23,16.0,1.2
169980,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt",11,1.5,0.17,2.41,14.0,1.7
169981,"Cardoon, raw",11,0.7,0.1,4.07,17.0,1.6
169982,"Cardoon, cooked, boiled, drained, without salt",11,0.76,0.11,5.33,22.0,1.7
169983,"Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",11,0.78,0.46,7.9,36.0,3.3
169984,"Carrots, frozen, cooked, boiled, drained, without salt",11,0.58,0.68,7.73,37.0,3.3
169985,"Cassava, raw",11,1.36,0.28,38.06,160.0,1.8
169986,"Cauliflower, raw",11,1.92,0.28,4.97,25.0,2.0
169987,"Celeriac, cooked, boiled, drained, without salt",11,0.96,0.19,5.9,27.0,1.2
169988,"Celery, raw",11,0.69,0.17,2.97,14.0,1.6
169989,"Celery, cooked, boiled, drained, without salt",11,0.83,0.16,4.0,18.0,1.6
169990,"Celtuce, raw",11,0.85,0.3,3.65,18.0,1.7
169991,"Chard, swiss, raw",11,1.8,0.2,3.74,19.0,1.6
169992,"Chicory greens, raw",11,1.7,0.3,4.7,23.0,4.0
169993,"Chicory roots, raw",11,1.4,0.2,17.51,72.0,1.5
169994,"Chives, raw",11,3.27,0.73,4.35,30.0,2.5
169995,"Chrysanthemum, garland, raw",11,3.36,0.56,3.02,24.0,3.0
169996,"Collards, frozen, chopped, cooked, boiled, drained, without salt",11,2.97,0.41,7.1,36.0,2.8
169997,"Coriander (cilantro) leaves, raw",11,2.13,0.52,3.67,23.0,2.8
169998,"Corn, sweet, yellow, raw",11,3.27,1.35,18.7,86.0,2.0
169999,"Corn, sweet, yellow, cooked, boiled, drained, without salt",11,3.41,1.5,20.98,96.0,2.4
170000,"Onions, raw",11,1.1,0.1,9.34,40.0,1.7
170001,"Onions, cooked, boiled, drained, without salt",11,1.36,0.19,10.15,44.0,1.4
170002,"Onions, dehydrated flakes",11,8.95,0.46,83.28,349.0,9.2
170003,"Onions, canned, solids and liquids",11,0.85,0.09,4.02,19.0,1.2
170004,"Onions, yellow, sauteed",11,0.95,10.8,7.86,123.0,1.7
170005,"Onions, spring or scallions (includes tops and bulb), raw",11,1.83,0.19,7.34,32.0,2.6
170006,"Onions, young green, tops only",11,0.97,0.47,5.74,27.0,1.8
170007,"Onions, welsh, raw",11,1.9,0.4,6.5,34.0,2.4
170008,"Onions, sweet, raw",11,0.8,0.08,7.55,32.0,0.9
170009,"Parsnips, cooked, boiled, drained, without salt",11,1.32,0.3,17.01,71.0,3.6
170010,"Peas, edible-podded, raw",11,2.8,0.2,7.55,42.0,2.6
170011,"Peas, edible-podded, boiled, drained, without salt",11,3.27,0.23,7.05,42.0,2.8
170012,"Peas, edible-podded, frozen, unprepared",11,2.8,0.3,7.2,42.0,3.1
170013,"Peas, green (includes baby and lesuer types), canned, drained solids, unprepared",11,4.47,0.8,11.36,68.0,4.9
170014,"Peas, green, canned, seasoned, solids and liquids",11,3.09,0.27,9.25,50.0,2.0
170015,"Peas, green, canned, drained solids, rinsed in tap water",11,4.33,0.95,11.82,71.0,
170016,"Peas, green, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",11,5.22,0.4,13.62,77.0,4.5
170017,"Peas, green, frozen, cooked, boiled, drained, without salt",11,5.15,0.27,14.26,78.0,4.5
170018,"Peas and carrots, frozen, cooked, boiled, drained, without salt",11,3.09,0.42,10.12,48.0,3.1
170019,"Peas and onions, canned, solids and liquids",11,3.28,0.38,8.57,51.0,2.3
170020,"Peas and onions, frozen, unprepared",11,3.98,0.32,13.51,70.0,3.5
170021,"Peas and onions, frozen, cooked, boiled, drained, without salt",11,2.54,0.2,8.63,45.0,2.2
170022,"Peppers, sweet, green, frozen, chopped, unprepared",11,1.08,0.21,4.45,20.0,1.6
170023,"Peppers, sweet, green, frozen, chopped, boiled, drained, without salt",11,0.95,0.18,3.9,18.0,0.9
170024,"Peppers, sweet, green, sauteed",11,0.78,11.85,4.22,116.0,1.8
170025,"Pigeonpeas, immature seeds, raw",11,7.2,1.64,23.88,136.0,5.1
170026,"Potatoes, flesh and skin, raw",11,2.05,0.09,17.49,77.0,2.1
170027,"Potatoes, russet, flesh and skin, raw (Includes foods for USDA's Food Distribution Program)",11,2.14,0.08,18.07,79.0,1.3
170028,"Potatoes, white, flesh and skin, raw",11,1.68,0.1,15.71,69.0,2.4
170029,"Potatoes, red, flesh and skin, raw",11,1.89,0.14,15.9,70.0,1.7
170030,"Potatoes, Russet, flesh and skin, baked",11,2.63,0.13,21.44,95.0,2.3
170031,"Potatoes, roasted, salt added in processing, frozen, unprepared",11,2.22,1.81,26.15,127.0,2.6
170032,"Potatoes, raw, skin",11,2.57,0.1,12.44,58.0,2.5
170033,"Potatoes, baked, flesh, without salt",11,1.96,0.1,21.55,93.0,1.5
170034,"Potatoes, baked, skin, without salt",11,4.29,0.1,46.06,198.0,7.9
170035,"Potatoes, microwaved, cooked in skin, skin, without salt",11,4.39,0.1,29.63,132.0,5.5
170036,"Potatoes, hash brown, home-prepared",11,3.0,12.52,35.11,265.0,3.2
170037,"Potatoes, mashed, home-prepared, whole milk and margarine added",11,1.96,4.2,16.94,113.0,1.5
170038,"Potatoes, scalloped, home-prepared with butter",11,2.87,3.68,10.78,88.0,1.9
170039,"Potatoes, mashed, dehydrated, granules without milk, dry form",11,8.22,0.54,85.51,372.0,7.1
170040,"Potatoes, mashed, dehydrated, prepared from granules without milk, whole milk and butter added",11,2.05,4.96,14.36,108.0,2.2
170041,"Potatoes, mashed, dehydrated, granules with milk, dry form",11,10.9,1.1,77.7,357.0,6.6
170042,"Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added",11,2.13,4.8,16.13,116.0,1.3
170043,"Potatoes, hash brown, frozen, plain, unprepared",11,2.06,0.62,17.72,82.0,1.4
170044,"Potatoes, hash brown, frozen, plain, prepared, pan fried in canola oil",11,2.65,11.59,28.51,219.0,3.2
170045,"Potatoes, hash brown, frozen, with butter sauce, unprepared",11,1.87,6.66,18.28,135.0,2.9
170046,"Potatoes, hash brown, frozen, with butter sauce, prepared",11,2.46,8.79,24.13,178.0,3.8
170047,"Potato puffs, frozen, unprepared",11,1.93,8.71,24.8,178.0,2.3
170048,"Potato puffs, frozen, oven-heated",11,2.13,9.05,27.29,192.0,2.0
170049,"Potatoes, frozen, whole, cooked, boiled, drained, without salt",11,1.98,0.13,14.52,65.0,1.4
170050,"Tomatoes, red, ripe, cooked",11,0.95,0.11,4.01,18.0,0.7
170051,"Tomatoes, red, ripe, canned, packed in tomato juice",11,0.79,0.25,3.47,16.0,1.9
170052,"Tomatoes, red, ripe, canned, stewed",11,0.91,0.19,6.19,26.0,1.0
170053,"Tomatoes, red, ripe, canned, with green chilies",11,0.69,0.08,3.62,15.0,
170054,"Tomato products, canned, sauce",11,1.2,0.3,5.31,24.0,1.5
170055,"Tomato products, canned, sauce, with mushrooms",11,1.45,0.13,8.43,35.0,1.5
170056,"Tomato products, canned, sauce, with onions",11,1.56,0.19,9.94,42.0,1.8
170057,"Tomato products, canned, sauce, with herbs and cheese",11,2.13,1.93,10.24,59.0,2.2
170058,"Turnips, cooked, boiled, drained, without salt",11,0.71,0.08,5.06,22.0,2.0
170059,"Turnips, frozen, unprepared",11,1.04,0.16,2.94,16.0,1.8
170060,"Turnips, frozen, cooked, boiled, drained, without salt",11,1.53,0.24,4.35,23.0,2.0
170061,"Turnip greens, raw",11,1.5,0.3,7.13,32.0,3.2
170062,"Turnip greens and turnips, frozen, cooked, boiled, drained, without salt",11,2.99,0.38,4.85,35.0,3.1
170063,"Vegetable juice cocktail, canned",11,0.93,0.31,3.87,22.0,0.5
170064,"Vegetables, mixed, canned, solids and liquids",11,1.42,0.25,7.13,36.0,3.8
170065,"Vegetables, mixed, canned, drained solids",11,2.59,0.25,9.26,49.0,3.0
170066,"Waterchestnuts, chinese, (matai), raw",11,1.4,0.1,23.94,97.0,3.0
170067,"Waterchestnuts, chinese, canned, solids and liquids",11,0.88,0.06,12.3,50.0,2.5
170068,"Watercress, raw",11,2.3,0.1,1.29,11.0,0.5
170069,"Waxgourd, (chinese preserving melon), raw",11,0.4,0.2,3.0,13.0,2.9
170070,"Winged bean tuber, raw",11,11.6,0.9,28.1,148.0,
170071,"Yam, raw",11,1.53,0.17,27.88,118.0,4.1
170072,"Yam, cooked, boiled, drained, or baked, without salt",11,1.49,0.14,27.48,116.0,3.9
170073,"Yambean (jicama), raw",11,0.72,0.09,8.82,38.0,4.9
170074,"Yambean (jicama), cooked, boiled, drained, without salt",11,0.72,0.09,8.82,38.0,
170075,"Chives, freeze-dried",11,21.2,3.5,64.29,311.0,26.2
170076,"Dock, raw",11,2.0,0.7,3.2,22.0,2.9
170077,"Dock, cooked, boiled, drained, without salt",11,1.83,0.64,2.93,20.0,2.6
170078,"Eppaw, raw",11,4.6,1.8,31.68,150.0,
170079,"Beans, mung, mature seeds, sprouted, canned, drained solids",11,1.4,0.06,2.14,12.0,0.8
170080,"Peppers, jalapeno, canned, solids and liquids",11,0.92,0.94,4.74,27.0,2.6
170081,"Radishes, white icicle, raw",11,1.1,0.1,2.63,14.0,1.4
170082,"Shallots, freeze-dried",11,12.3,0.5,80.7,348.0,15.7
170083,"Sweet potato, canned, syrup pack, solids and liquids",11,0.98,0.2,20.93,89.0,2.5
170084,"Sweet potato, canned, syrup pack, drained solids",11,1.28,0.32,25.36,108.0,3.0
170085,"Tomato products, canned, sauce, spanish style",11,1.44,0.27,7.24,33.0,1.4
170086,"Beans, pinto, mature seeds, sprouted, raw",11,5.25,0.9,11.6,62.0,
170087,"Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt",11,1.86,0.32,4.1,22.0,
170088,"Sweet potato, cooked, candied, home-prepared",11,0.89,3.54,32.12,164.0,2.1
170089,"Tomatoes, red, ripe, cooked, stewed",11,1.96,2.68,13.05,79.0,1.7
170090,"Seaweed, agar, dried",11,6.21,0.3,80.88,306.0,7.7
170091,"Seaweed, spirulina, raw",11,5.92,0.39,2.42,26.0,0.4
170092,Potato pancakes,11,6.08,14.76,27.81,268.0,3.3
170093,"Potatoes, baked, flesh and skin, without salt",11,2.5,0.13,21.15,93.0,2.2
170094,"Potatoes, microwaved, cooked in skin, flesh and skin, without salt",11,2.44,0.1,24.24,105.0,2.3
170095,"Radish seeds, sprouted, raw",11,3.81,2.53,3.6,43.0,
170096,"Tomatoes, yellow, raw",11,0.98,0.26,2.98,15.0,0.7
170097,"Mushrooms, shiitake, cooked, with salt",11,1.56,0.22,14.39,56.0,2.1
170098,"Okra, cooked, boiled, drained, with salt",11,1.87,0.21,4.51,22.0,2.5
170099,"Okra, frozen, cooked, boiled, drained, with salt",11,1.63,0.24,6.41,29.0,2.1
170100,"Onions, cooked, boiled, drained, with salt",11,1.36,0.19,9.56,42.0,1.4
170101,"Onions, frozen, chopped, cooked, boiled, drained, with salt",11,0.77,0.1,6.0,26.0,1.7
170102,"Peas, green, cooked, boiled, drained, with salt",11,5.36,0.22,15.63,84.0,5.5
170103,"Peas, green, canned, no salt added, solids and liquids",11,3.19,0.3,9.75,53.0,3.3
170104,"Peas, green, canned, no salt added, drained solids",11,4.42,0.35,12.58,69.0,4.1
170105,"Peas, green, frozen, cooked, boiled, drained, with salt",11,5.15,0.27,14.26,78.0,4.5
170106,"Peppers, hot chili, red, raw",11,1.87,0.44,8.81,40.0,1.5
170107,"Peppers, hot chili, red, canned, excluding seeds, solids and liquids",11,0.9,0.1,5.1,21.0,1.3
170108,"Peppers, sweet, red, raw",11,0.99,0.3,6.03,26.0,2.1
170109,"Peppers, sweet, green, cooked, boiled, drained, with salt",11,0.92,0.2,6.11,26.0,1.2
170110,"Peppers, sweet, red, cooked, boiled, drained, without salt",11,0.92,0.2,6.7,28.0,1.2
170111,"Potatoes, baked, flesh and skin, with salt",11,2.5,0.13,21.15,93.0,2.2
170112,"Potatoes, baked, flesh, with salt",11,1.96,0.1,21.55,93.0,1.5
170113,"Potatoes, baked, skin only, with salt",11,4.29,0.1,46.06,198.0,7.9
170114,"Potatoes, boiled, cooked in skin, flesh, with salt",11,1.87,0.1,20.13,87.0,2.0
170115,"Potatoes, microwaved, cooked, in skin, skin with salt",11,4.39,0.1,29.63,132.0,5.5
170116,"Potatoes, frozen, whole, cooked, boiled, drained, with salt",11,1.98,0.13,13.93,63.0,1.4
170117,"Potatoes, frozen, french fried, par fried, cottage-cut, prepared, heated in oven, with salt",11,3.44,8.2,34.03,218.0,3.2
170118,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated",11,2.66,5.22,28.71,168.0,2.6
170119,"Pumpkin, flowers, cooked, boiled, drained, with salt",11,1.09,0.08,3.18,15.0,0.9
170120,"Pumpkin leaves, cooked, boiled, drained, with salt",11,2.72,0.22,3.39,21.0,2.7
170121,"Purslane, cooked, boiled, drained, with salt",11,1.49,0.19,3.55,18.0,
170122,"Radishes, oriental, cooked, boiled, drained, with salt",11,0.67,0.24,3.43,17.0,1.6
170123,"Spinach, canned, no salt added, solids and liquids",11,2.11,0.37,2.92,19.0,2.2
170124,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt",11,4.01,0.87,4.8,34.0,3.7
170125,"Squash, summer, all varieties, cooked, boiled, drained, with salt",11,0.91,0.31,4.31,20.0,1.4
170126,"Squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt",11,1.04,0.39,3.79,19.0,1.1
170127,"Squash, winter, all varieties, cooked, baked, with salt",11,0.89,0.35,8.85,37.0,2.8
170128,"Squash, winter, acorn, cooked, baked, with salt",11,1.12,0.14,14.58,56.0,4.4
170129,"Squash, winter, acorn, cooked, boiled, mashed, with salt",11,0.67,0.08,8.79,34.0,2.6
170130,"Squash, winter, butternut, cooked, baked, with salt",11,0.9,0.09,10.49,40.0,3.2
170131,"Succotash, (corn and limas), frozen, cooked, boiled, drained, with salt",11,4.31,0.89,19.95,93.0,4.1
170132,"Water convolvulus, cooked, boiled, drained, with salt",11,2.08,0.24,3.7,20.0,1.9
170133,"Sweet potato leaves, cooked, steamed, with salt",11,2.18,0.34,7.38,35.0,1.9
170134,"Sweet potato, cooked, baked in skin, flesh, with salt",11,2.01,0.15,20.71,90.0,3.3
170135,"Taro, shoots, cooked, with salt",11,0.73,0.08,3.19,14.0,
170136,"Taro, tahitian, cooked, with salt",11,4.16,0.68,6.85,44.0,
170137,"Tomatoes, red, ripe, cooked, with salt",11,0.95,0.11,4.01,18.0,0.7
170138,"Tomatoes, red, ripe, canned, packed in tomato juice, no salt added",11,0.79,0.25,3.47,16.0,1.9
170139,"Turnip greens, cooked, boiled, drained, with salt",11,1.14,0.23,4.36,20.0,3.5
170140,"Turnip greens, frozen, cooked, boiled, drained, with salt",11,3.35,0.42,4.98,29.0,3.4
170141,"Turnip greens and turnips, frozen, cooked, boiled, drained, with salt",11,2.99,0.38,4.74,34.0,3.1
170142,"Vegetables, mixed, frozen, cooked, boiled, drained, with salt",11,2.86,0.15,13.09,60.0,4.4
170143,"Mushrooms, portabella, exposed to ultraviolet light, raw",11,2.11,0.35,3.87,22.0,1.3
170144,"Seeds, breadfruit seeds, raw",12,7.4,5.59,29.24,191.0,5.2
170145,"Seeds, breadfruit seeds, boiled",12,5.3,2.3,32.0,168.0,4.8
170146,"Seeds, cottonseed flour, low fat (glandless)",12,49.83,1.41,36.1,332.0,
170147,"Seeds, cottonseed meal, partially defatted (glandless)",12,49.1,4.77,38.43,367.0,
170148,"Seeds, hemp seed, hulled",12,31.56,48.75,8.67,553.0,4.0
170149,"Seeds, lotus seeds, dried",12,15.41,1.97,64.47,332.0,
170150,"Seeds, sesame seeds, whole, dried",12,17.73,49.67,23.45,573.0,11.8
170151,"Seeds, sesame seeds, whole, roasted and toasted",12,16.96,48.0,25.74,565.0,14.0
170152,"Seeds, sesame seed kernels, toasted, without salt added (decorticated)",12,16.96,48.0,26.04,567.0,16.9
170153,"Seeds, sesame flour, partially defatted",12,40.32,11.89,35.14,382.0,
170154,"Seeds, sunflower seed kernels, toasted, without salt",12,17.21,56.8,20.59,619.0,11.5
170155,"Seeds, sunflower seed butter, without salt",12,17.28,55.2,23.32,617.0,5.7
170156,"Seeds, sunflower seed flour, partially defatted",12,48.06,1.61,35.83,326.0,5.2
170157,"Nuts, acorns, raw",12,6.15,23.86,40.75,387.0,
170158,"Nuts, almonds, dry roasted, without salt added",12,20.96,52.54,21.01,598.0,10.9
170159,"Nuts, almonds, oil roasted, without salt added",12,21.23,55.17,17.68,607.0,10.5
170160,"Nuts, almond paste",12,9.0,27.74,47.81,458.0,4.8
170161,"Nuts, beechnuts, dried",12,6.2,50.0,33.5,576.0,
170162,"Nuts, cashew nuts, raw",12,18.22,43.85,30.19,553.0,3.3
170163,"Nuts, cashew butter, plain, without salt added",12,17.56,49.41,27.57,587.0,2.0
170164,"Nuts, chestnuts, chinese, raw",12,4.2,1.11,49.07,224.0,
170165,"Nuts, chestnuts, chinese, dried",12,6.82,1.81,79.76,363.0,
170166,"Nuts, chestnuts, chinese, boiled and steamed",12,2.88,0.76,33.64,153.0,
170167,"Nuts, chestnuts, european, dried, peeled",12,5.01,3.91,78.43,369.0,
170168,"Nuts, chestnuts, european, boiled and steamed",12,2.0,1.38,27.76,131.0,
170169,"Nuts, coconut meat, raw",12,3.33,33.49,15.23,354.0,9.0
170170,"Nuts, coconut meat, dried (desiccated), not sweetened",12,6.88,64.53,23.65,660.0,16.3
170171,"Nuts, coconut cream, canned, sweetened",12,1.17,16.31,53.21,357.0,0.2
170172,"Nuts, coconut milk, raw (liquid expressed from grated meat and water)",12,2.29,23.84,5.54,230.0,2.2
170173,"Nuts, coconut milk, canned (liquid expressed from grated meat and water)",12,2.02,21.33,2.81,197.0,
170174,"Nuts, coconut water (liquid from coconuts)",12,0.72,0.2,3.71,19.0,1.1
170175,"Nuts, ginkgo nuts, dried",12,10.35,2.0,72.45,348.0,
170176,"Nuts, ginkgo nuts, canned",12,2.29,1.62,22.1,111.0,9.3
170177,"Nuts, hickorynuts, dried",12,12.72,64.37,18.25,657.0,6.4
170178,"Nuts, macadamia nuts, raw",12,7.91,75.77,13.82,718.0,8.6
170179,"Nuts, macadamia nuts, dry roasted, without salt added",12,7.79,76.08,13.38,718.0,8.0
170180,"Nuts, formulated, wheat-based, unflavored, with salt added",12,13.82,57.7,23.68,622.0,5.2
170181,"Nuts, mixed nuts, dry roasted, with peanuts, salt added, CHOSEN ROASTER",12,18.0,53.2,24.62,608.0,7.1
170182,"Nuts, pecans",12,9.17,71.97,13.86,691.0,9.6
170183,"Nuts, pecans, dry roasted, without salt added",12,9.5,74.27,13.55,710.0,9.4
170184,"Nuts, pistachio nuts, raw",12,20.16,45.32,27.17,560.0,10.6
170185,"Nuts, pistachio nuts, dry roasted, without salt added",12,21.05,45.82,28.28,572.0,10.3
170186,"Nuts, walnuts, black, dried",12,24.06,59.33,9.58,619.0,6.8
170187,"Nuts, walnuts, english",12,15.23,65.21,13.71,654.0,6.7
170188,"Seeds, pumpkin and squash seeds, whole, roasted, without salt",12,18.55,19.4,53.75,446.0,18.4
170189,"Seeds, sesame butter, tahini, from roasted and toasted kernels (most common type)",12,17.0,53.76,21.19,595.0,9.3
170190,"Nuts, chestnuts, european, roasted",12,3.17,2.2,52.96,245.0,5.1
170191,"Seeds, sesame butter, paste",12,18.08,50.87,24.05,586.0,5.5
170192,"Seeds, sesame flour, high-fat",12,30.78,37.1,26.62,526.0,
170193,"Beef, variety meats and by-products, suet, raw",13,1.5,94.0,0.0,854.0,0.0
170194,"Beef, variety meats and by-products, thymus, raw",13,12.18,20.35,0.0,236.0,0.0
170195,"Beef, variety meats and by-products, thymus, cooked, braised",13,21.85,24.98,0.0,319.0,0.0
170196,"Beef, variety meats and by-products, tongue, raw",13,14.9,16.09,3.68,224.0,0.0
170197,"Beef, cured, breakfast strips, raw or unheated",13,12.5,38.8,0.7,406.0,0.0
170198,"Beef, cured, breakfast strips, cooked",13,31.3,34.4,1.4,449.0,0.0
170199,"Beef, cured, corned beef, brisket, raw",13,14.68,14.9,0.14,198.0,0.0
170200,"Beef, cured, corned beef, brisket, cooked",13,18.17,18.98,0.47,251.0,0.0
170201,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,26.49,13.42,0.28,228.0,0.0
170202,"Beef, cured, luncheon meat, jellied",7,19.0,3.3,0.0,111.0,0.0
170203,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,26.53,11.46,0.0,209.0,0.0
170204,"Beef, cured, pastrami",7,21.8,5.82,0.36,147.0,0.0
170205,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, raw",13,19.42,9.99,0.49,170.0,0.0
170206,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, choice, cooked",13,28.17,12.53,0.0,233.0,0.0
170207,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, select, cooked",13,28.61,9.18,0.0,203.0,0.0
170208,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, all grades, cooked",13,29.9,8.37,0.0,203.0,0.0
170209,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, cooked",13,29.51,8.87,0.0,206.0,0.0
170210,"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,33.26,6.99,0.0,205.0,0.0
170211,"Beef, brisket, point half, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,23.53,28.5,0.0,358.0,0.0
170212,"Beef, brisket, point half, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,28.05,13.8,0.0,244.0,0.0
170213,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,28.94,19.17,0.0,297.0,0.0
170214,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,27.17,19.02,0.0,288.0,0.0
170215,"Beef, chuck, blade roast, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,31.06,13.3,0.0,253.0,0.0
170216,"Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,30.45,11.14,0.0,231.0,0.0
170217,"Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,30.68,9.44,0.0,216.0,0.0
